date,product_id,warehouse_id,demand,inbound_units,actual_outbound,inventory_level,unmet_demand,stockout_flag,strategy
2024-01-31,P014,WH1,4,0,4,43,0,False,weekly
2024-01-31,P015,WH1,3,0,3,73,0,False,weekly
2024-02-01,P001,WH1,31,0,31,219,0,False,weekly
2024-02-01,P002,WH1,20,0,20,231,0,False,weekly
2024-02-01,P003,WH1,29,0,29,232,0,False,weekly
2024-02-01,P004,WH1,35,0,35,111,0,False,weekly
2024-02-01,P005,WH1,16,0,16,221,0,False,weekly
2024-02-01,P006,WH1,6,0,6,59,0,False,weekly
2024-02-01,P007,WH1,12,0,12,36,0,False,weekly
2024-02-01,P008,WH1,10,0,10,73,0,False,weekly
2024-02-01,P009,WH1,21,0,21,46,0,False,weekly
2024-02-01,P010,WH1,7,0,7,108,0,False,weekly
2024-02-01,P011,WH1,1,0,1,36,0,False,weekly
2024-02-01,P012,WH1,0,0,0,50,0,False,weekly
2024-02-01,P013,WH1,5,0,5,47,0,False,weekly
2024-02-01,P014,WH1,1,0,1,42,0,False,weekly
2024-02-01,P015,WH1,7,0,7,66,0,False,weekly
2024-02-02,P001,WH1,20,0,20,199,0,False,weekly
2024-02-02,P002,WH1,31,0,31,200,0,False,weekly
2024-02-02,P003,WH1,28,0,28,204,0,False,weekly
2024-02-02,P004,WH1,30,0,30,81,0,False,weekly
2024-02-02,P005,WH1,22,0,22,199,0,False,weekly
2024-02-02,P006,WH1,8,0,8,51,0,False,weekly
2024-02-02,P007,WH1,16,0,16,20,0,False,weekly
2024-02-02,P008,WH1,10,0,10,63,0,False,weekly
2024-02-02,P009,WH1,10,0,10,36,0,False,weekly
2024-02-02,P010,WH1,13,0,13,95,0,False,weekly
2024-02-02,P011,WH1,7,0,7,29,0,False,weekly
2024-02-02,P012,WH1,8,0,8,42,0,False,weekly
2024-02-02,P013,WH1,11,0,11,36,0,False,weekly
2024-02-02,P014,WH1,6,0,6,36,0,False,weekly
2024-02-02,P015,WH1,9,0,9,57,0,False,weekly
2024-02-03,P001,WH1,51,0,51,148,0,False,weekly
2024-02-03,P002,WH1,42,0,42,158,0,False,weekly
2024-02-03,P003,WH1,18,0,18,186,0,False,weekly
2024-02-03,P004,WH1,26,0,26,55,0,False,weekly
2024-02-03,P005,WH1,25,0,25,174,0,False,weekly
2024-02-03,P006,WH1,16,0,16,35,0,False,weekly
2024-02-03,P007,WH1,17,0,17,3,0,False,weekly
2024-02-03,P008,WH1,1,0,1,62,0,False,weekly
2024-02-03,P009,WH1,0,0,0,36,0,False,weekly
2024-02-03,P010,WH1,10,0,10,85,0,False,weekly
2024-02-03,P011,WH1,13,0,13,16,0,False,weekly
2024-02-03,P012,WH1,10,0,10,32,0,False,weekly
2024-02-03,P013,WH1,3,0,3,33,0,False,weekly
2024-02-03,P014,WH1,3,0,3,33,0,False,weekly
2024-02-03,P015,WH1,0,0,0,57,0,False,weekly
2024-02-04,P001,WH1,24,0,24,124,0,False,weekly
2024-02-04,P002,WH1,18,0,18,140,0,False,weekly
2024-02-04,P003,WH1,22,0,22,164,0,False,weekly
2024-02-04,P004,WH1,21,0,21,34,0,False,weekly
2024-02-04,P005,WH1,41,0,41,133,0,False,weekly
2024-02-04,P006,WH1,5,0,5,30,0,False,weekly
2024-02-04,P007,WH1,9,0,3,0,6,True,weekly
2024-02-04,P008,WH1,12,0,12,50,0,False,weekly
2024-02-04,P009,WH1,16,0,16,20,0,False,weekly
2024-02-04,P010,WH1,3,0,3,82,0,False,weekly
2024-02-04,P011,WH1,7,0,7,9,0,False,weekly
2024-02-04,P012,WH1,5,0,5,27,0,False,weekly
2024-02-04,P013,WH1,19,0,19,14,0,False,weekly
2024-02-04,P014,WH1,3,0,3,30,0,False,weekly
2024-02-04,P015,WH1,3,0,3,54,0,False,weekly
2024-02-05,P001,WH1,39,140,39,225,0,False,weekly
2024-02-05,P002,WH1,22,0,22,118,0,False,weekly
2024-02-05,P003,WH1,19,0,19,145,0,False,weekly
2024-02-05,P004,WH1,30,150,30,154,0,False,weekly
2024-02-05,P005,WH1,25,0,25,108,0,False,weekly
2024-02-05,P006,WH1,15,40,15,55,0,False,weekly
2024-02-05,P007,WH1,15,50,15,35,0,False,weekly
2024-02-05,P008,WH1,10,50,10,90,0,False,weekly
2024-02-05,P009,WH1,13,50,13,57,0,False,weekly
2024-02-05,P010,WH1,8,0,8,74,0,False,weekly
2024-02-05,P011,WH1,0,30,0,39,0,False,weekly
2024-02-05,P012,WH1,6,30,6,51,0,False,weekly
2024-02-05,P013,WH1,3,30,3,41,0,False,weekly
2024-02-05,P014,WH1,3,30,3,57,0,False,weekly
2024-02-05,P015,WH1,3,0,3,51,0,False,weekly
2024-02-06,P001,WH1,32,0,32,193,0,False,weekly
2024-02-06,P002,WH1,26,0,26,92,0,False,weekly
2024-02-06,P003,WH1,9,0,9,136,0,False,weekly
2024-02-06,P004,WH1,19,0,19,135,0,False,weekly
2024-02-06,P005,WH1,32,0,32,76,0,False,weekly
2024-02-06,P006,WH1,10,0,10,45,0,False,weekly
2024-02-06,P007,WH1,11,0,11,24,0,False,weekly
2024-02-06,P008,WH1,13,0,13,77,0,False,weekly
2024-02-06,P009,WH1,15,0,15,42,0,False,weekly
2024-02-06,P010,WH1,12,0,12,62,0,False,weekly
2024-02-06,P011,WH1,11,0,11,28,0,False,weekly
2024-02-06,P012,WH1,3,0,3,48,0,False,weekly
2024-02-06,P013,WH1,0,0,0,41,0,False,weekly
2024-02-06,P014,WH1,0,0,0,57,0,False,weekly
2024-02-06,P015,WH1,4,0,4,47,0,False,weekly
2024-02-07,P001,WH1,36,0,36,157,0,False,weekly
2024-02-07,P002,WH1,23,0,23,69,0,False,weekly
2024-02-07,P003,WH1,9,0,9,127,0,False,weekly
2024-02-07,P004,WH1,31,0,31,104,0,False,weekly
2024-02-07,P005,WH1,30,0,30,46,0,False,weekly
2024-02-07,P006,WH1,4,0,4,41,0,False,weekly
2024-02-07,P007,WH1,19,0,19,5,0,False,weekly
2024-02-07,P008,WH1,6,0,6,71,0,False,weekly
2024-02-07,P009,WH1,11,0,11,31,0,False,weekly
2024-02-07,P010,WH1,5,0,5,57,0,False,weekly
2024-02-07,P011,WH1,2,0,2,26,0,False,weekly
2024-02-07,P012,WH1,10,0,10,38,0,False,weekly
2024-02-07,P013,WH1,5,0,5,36,0,False,weekly
2024-02-07,P014,WH1,10,0,10,47,0,False,weekly
2024-02-07,P015,WH1,1,0,1,46,0,False,weekly
2024-02-08,P001,WH1,42,0,42,115,0,False,weekly
2024-02-08,P002,WH1,15,0,15,54,0,False,weekly
2024-02-08,P003,WH1,25,0,25,102,0,False,weekly
2024-02-08,P004,WH1,35,0,35,69,0,False,weekly
2024-02-08,P005,WH1,29,0,29,17,0,False,weekly
2024-02-08,P006,WH1,21,0,21,20,0,False,weekly
2024-02-08,P007,WH1,9,0,5,0,4,True,weekly
2024-02-08,P008,WH1,13,0,13,58,0,False,weekly
2024-02-08,P009,WH1,7,0,7,24,0,False,weekly
2024-02-08,P010,WH1,12,0,12,45,0,False,weekly
2024-02-08,P011,WH1,6,0,6,20,0,False,weekly
2024-02-08,P012,WH1,0,0,0,38,0,False,weekly
2024-02-08,P013,WH1,2,0,2,34,0,False,weekly
2024-02-08,P014,WH1,0,0,0,47,0,False,weekly
2024-02-08,P015,WH1,8,0,8,38,0,False,weekly
2024-02-09,P001,WH1,38,0,38,77,0,False,weekly
2024-02-09,P002,WH1,34,0,34,20,0,False,weekly
2024-02-09,P003,WH1,22,0,22,80,0,False,weekly
2024-02-09,P004,WH1,34,0,34,35,0,False,weekly
2024-02-09,P005,WH1,27,0,17,0,10,True,weekly
2024-02-09,P006,WH1,8,0,8,12,0,False,weekly
2024-02-09,P007,WH1,3,0,0,0,3,True,weekly
2024-02-09,P008,WH1,6,0,6,52,0,False,weekly
2024-02-09,P009,WH1,0,0,0,24,0,False,weekly
2024-02-09,P010,WH1,5,0,5,40,0,False,weekly
2024-02-09,P011,WH1,1,0,1,19,0,False,weekly
2024-02-09,P012,WH1,1,0,1,37,0,False,weekly
2024-02-09,P013,WH1,2,0,2,32,0,False,weekly
2024-02-09,P014,WH1,5,0,5,42,0,False,weekly
2024-02-09,P015,WH1,3,0,3,35,0,False,weekly
2024-02-10,P001,WH1,23,0,23,54,0,False,weekly
2024-02-10,P002,WH1,29,0,20,0,9,True,weekly
2024-02-10,P003,WH1,17,0,17,63,0,False,weekly
2024-02-10,P004,WH1,22,0,22,13,0,False,weekly
2024-02-10,P005,WH1,26,0,0,0,26,True,weekly
2024-02-10,P006,WH1,7,0,7,5,0,False,weekly
2024-02-10,P007,WH1,5,0,0,0,5,True,weekly
2024-02-10,P008,WH1,8,0,8,44,0,False,weekly
2024-02-10,P009,WH1,12,0,12,12,0,False,weekly
2024-02-10,P010,WH1,6,0,6,34,0,False,weekly
2024-02-10,P011,WH1,0,0,0,19,0,False,weekly
2024-02-10,P012,WH1,2,0,2,35,0,False,weekly
2024-02-10,P013,WH1,0,0,0,32,0,False,weekly
2024-02-10,P014,WH1,0,0,0,42,0,False,weekly
2024-02-10,P015,WH1,18,0,18,17,0,False,weekly
2024-02-11,P001,WH1,22,0,22,32,0,False,weekly
2024-02-11,P002,WH1,34,0,0,0,34,True,weekly
2024-02-11,P003,WH1,25,0,25,38,0,False,weekly
2024-02-11,P004,WH1,24,0,13,0,11,True,weekly
2024-02-11,P005,WH1,24,0,0,0,24,True,weekly
2024-02-11,P006,WH1,0,0,0,5,0,False,weekly
2024-02-11,P007,WH1,8,0,0,0,8,True,weekly
2024-02-11,P008,WH1,11,0,11,33,0,False,weekly
2024-02-11,P009,WH1,5,0,5,7,0,False,weekly
2024-02-11,P010,WH1,8,0,8,26,0,False,weekly
2024-02-11,P011,WH1,2,0,2,17,0,False,weekly
2024-02-11,P012,WH1,1,0,1,34,0,False,weekly
2024-02-11,P013,WH1,5,0,5,27,0,False,weekly
2024-02-11,P014,WH1,0,0,0,42,0,False,weekly
2024-02-11,P015,WH1,7,0,7,10,0,False,weekly
2024-02-12,P001,WH1,29,250,29,253,0,False,weekly
2024-02-12,P002,WH1,35,180,35,145,0,False,weekly
2024-02-12,P003,WH1,20,140,20,158,0,False,weekly
2024-02-12,P004,WH1,20,190,20,170,0,False,weekly
2024-02-12,P005,WH1,27,210,27,183,0,False,weekly
2024-02-12,P006,WH1,10,80,10,75,0,False,weekly
2024-02-12,P007,WH1,17,100,17,83,0,False,weekly
2024-02-12,P008,WH1,15,70,15,88,0,False,weekly
2024-02-12,P009,WH1,11,70,11,66,0,False,weekly
2024-02-12,P010,WH1,10,70,10,86,0,False,weekly
2024-02-12,P011,WH1,0,50,0,67,0,False,weekly
2024-02-12,P012,WH1,6,50,6,78,0,False,weekly
2024-02-12,P013,WH1,0,50,0,77,0,False,weekly
2024-02-12,P014,WH1,5,30,5,67,0,False,weekly
2024-02-12,P015,WH1,0,30,0,40,0,False,weekly
2024-02-13,P001,WH1,27,0,27,226,0,False,weekly
2024-02-13,P002,WH1,31,0,31,114,0,False,weekly
2024-02-13,P003,WH1,29,0,29,129,0,False,weekly
2024-02-13,P004,WH1,21,0,21,149,0,False,weekly
2024-02-13,P005,WH1,25,0,25,158,0,False,weekly
2024-02-13,P006,WH1,9,0,9,66,0,False,weekly
2024-02-13,P007,WH1,10,0,10,73,0,False,weekly
2024-02-13,P008,WH1,10,0,10,78,0,False,weekly
2024-02-13,P009,WH1,12,0,12,54,0,False,weekly
2024-02-13,P010,WH1,6,0,6,80,0,False,weekly
2024-02-13,P011,WH1,3,0,3,64,0,False,weekly
2024-02-13,P012,WH1,0,0,0,78,0,False,weekly
2024-02-13,P013,WH1,17,0,17,60,0,False,weekly
2024-02-13,P014,WH1,0,0,0,67,0,False,weekly
2024-02-13,P015,WH1,8,0,8,32,0,False,weekly
2024-02-14,P001,WH1,25,0,25,201,0,False,weekly
2024-02-14,P002,WH1,16,0,16,98,0,False,weekly
2024-02-14,P003,WH1,19,0,19,110,0,False,weekly
2024-02-14,P004,WH1,21,0,21,128,0,False,weekly
2024-02-14,P005,WH1,17,0,17,141,0,False,weekly
2024-02-14,P006,WH1,5,0,5,61,0,False,weekly
2024-02-14,P007,WH1,10,0,10,63,0,False,weekly
2024-02-14,P008,WH1,16,0,16,62,0,False,weekly
2024-02-14,P009,WH1,7,0,7,47,0,False,weekly
2024-02-14,P010,WH1,15,0,15,65,0,False,weekly
2024-02-14,P011,WH1,0,0,0,64,0,False,weekly
2024-02-14,P012,WH1,4,0,4,74,0,False,weekly
2024-02-14,P013,WH1,5,0,5,55,0,False,weekly
2024-02-14,P014,WH1,4,0,4,63,0,False,weekly
2024-02-14,P015,WH1,5,0,5,27,0,False,weekly
2024-02-15,P001,WH1,23,0,23,178,0,False,weekly
2024-02-15,P002,WH1,23,0,23,75,0,False,weekly
2024-02-15,P003,WH1,27,0,27,83,0,False,weekly
2024-02-15,P004,WH1,26,0,26,102,0,False,weekly
2024-02-15,P005,WH1,29,0,29,112,0,False,weekly
2024-02-15,P006,WH1,8,0,8,53,0,False,weekly
2024-02-15,P007,WH1,14,0,14,49,0,False,weekly
2024-02-15,P008,WH1,11,0,11,51,0,False,weekly
2024-02-15,P009,WH1,6,0,6,41,0,False,weekly
2024-02-15,P010,WH1,10,0,10,55,0,False,weekly
2024-02-15,P011,WH1,8,0,8,56,0,False,weekly
2024-02-15,P012,WH1,0,0,0,74,0,False,weekly
2024-02-15,P013,WH1,17,0,17,38,0,False,weekly
2024-02-15,P014,WH1,2,0,2,61,0,False,weekly
2024-02-15,P015,WH1,5,0,5,22,0,False,weekly
2024-02-16,P001,WH1,37,0,37,141,0,False,weekly
2024-02-16,P002,WH1,20,0,20,55,0,False,weekly
2024-02-16,P003,WH1,24,0,24,59,0,False,weekly
2024-02-16,P004,WH1,42,0,42,60,0,False,weekly
2024-02-16,P005,WH1,18,0,18,94,0,False,weekly
2024-02-16,P006,WH1,10,0,10,43,0,False,weekly
2024-02-16,P007,WH1,11,0,11,38,0,False,weekly
2024-02-16,P008,WH1,14,0,14,37,0,False,weekly
2024-02-16,P009,WH1,6,0,6,35,0,False,weekly
2024-02-16,P010,WH1,0,0,0,55,0,False,weekly
2024-02-16,P011,WH1,0,0,0,56,0,False,weekly
2024-02-16,P012,WH1,1,0,1,73,0,False,weekly
2024-02-16,P013,WH1,1,0,1,37,0,False,weekly
2024-02-16,P014,WH1,1,0,1,60,0,False,weekly
2024-02-16,P015,WH1,9,0,9,13,0,False,weekly
2024-02-17,P001,WH1,16,0,16,125,0,False,weekly
2024-02-17,P002,WH1,21,0,21,34,0,False,weekly
2024-02-17,P003,WH1,21,0,21,38,0,False,weekly
2024-02-17,P004,WH1,21,0,21,39,0,False,weekly
2024-02-17,P005,WH1,24,0,24,70,0,False,weekly
2024-02-17,P006,WH1,13,0,13,30,0,False,weekly
2024-02-17,P007,WH1,12,0,12,26,0,False,weekly
2024-02-17,P008,WH1,5,0,5,32,0,False,weekly
2024-02-17,P009,WH1,1,0,1,34,0,False,weekly
2024-02-17,P010,WH1,10,0,10,45,0,False,weekly
2024-02-17,P011,WH1,1,0,1,55,0,False,weekly
2024-02-17,P012,WH1,2,0,2,71,0,False,weekly
2024-02-17,P013,WH1,0,0,0,37,0,False,weekly
2024-02-17,P014,WH1,12,0,12,48,0,False,weekly
2024-02-17,P015,WH1,10,0,10,3,0,False,weekly
2024-02-18,P001,WH1,20,0,20,105,0,False,weekly
2024-02-18,P002,WH1,22,0,22,12,0,False,weekly
2024-02-18,P003,WH1,24,0,24,14,0,False,weekly
2024-02-18,P004,WH1,32,0,32,7,0,False,weekly
2024-02-18,P005,WH1,30,0,30,40,0,False,weekly
2024-02-18,P006,WH1,13,0,13,17,0,False,weekly
2024-02-18,P007,WH1,11,0,11,15,0,False,weekly
2024-02-18,P008,WH1,9,0,9,23,0,False,weekly
2024-02-18,P009,WH1,3,0,3,31,0,False,weekly
2024-02-18,P010,WH1,2,0,2,43,0,False,weekly
2024-02-18,P011,WH1,5,0,5,50,0,False,weekly
2024-02-18,P012,WH1,7,0,7,64,0,False,weekly
2024-02-18,P013,WH1,0,0,0,37,0,False,weekly
2024-02-18,P014,WH1,4,0,4,44,0,False,weekly
2024-02-18,P015,WH1,6,0,3,0,3,True,weekly
2024-02-19,P001,WH1,22,190,22,273,0,False,weekly
2024-02-19,P002,WH1,27,210,27,195,0,False,weekly
2024-02-19,P003,WH1,22,170,22,162,0,False,weekly
2024-02-19,P004,WH1,19,170,19,158,0,False,weekly
2024-02-19,P005,WH1,20,180,20,200,0,False,weekly
2024-02-19,P006,WH1,13,50,13,54,0,False,weekly
2024-02-19,P007,WH1,18,70,18,67,0,False,weekly
2024-02-19,P008,WH1,6,80,6,97,0,False,weekly
2024-02-19,P009,WH1,15,60,15,76,0,False,weekly
2024-02-19,P010,WH1,9,70,9,104,0,False,weekly
2024-02-19,P011,WH1,2,0,2,48,0,False,weekly
2024-02-19,P012,WH1,4,0,4,60,0,False,weekly
2024-02-19,P013,WH1,0,50,0,87,0,False,weekly
2024-02-19,P014,WH1,7,0,7,37,0,False,weekly
2024-02-19,P015,WH1,1,50,1,49,0,False,weekly
2024-02-20,P001,WH1,27,0,27,246,0,False,weekly
2024-02-20,P002,WH1,11,0,11,184,0,False,weekly
2024-02-20,P003,WH1,30,0,30,132,0,False,weekly
2024-02-20,P004,WH1,28,0,28,130,0,False,weekly
2024-02-20,P005,WH1,27,0,27,173,0,False,weekly
2024-02-20,P006,WH1,4,0,4,50,0,False,weekly
2024-02-20,P007,WH1,17,0,17,50,0,False,weekly
2024-02-20,P008,WH1,5,0,5,92,0,False,weekly
2024-02-20,P009,WH1,5,0,5,71,0,False,weekly
2024-02-20,P010,WH1,10,0,10,94,0,False,weekly
2024-02-20,P011,WH1,5,0,5,43,0,False,weekly
2024-02-20,P012,WH1,3,0,3,57,0,False,weekly
2024-02-20,P013,WH1,0,0,0,87,0,False,weekly
2024-02-20,P014,WH1,0,0,0,37,0,False,weekly
2024-02-20,P015,WH1,1,0,1,48,0,False,weekly
2024-02-21,P001,WH1,27,0,27,219,0,False,weekly
2024-02-21,P002,WH1,36,0,36,148,0,False,weekly
2024-02-21,P003,WH1,21,0,21,111,0,False,weekly
2024-02-21,P004,WH1,10,0,10,120,0,False,weekly
2024-02-21,P005,WH1,14,0,14,159,0,False,weekly
2024-02-21,P006,WH1,9,0,9,41,0,False,weekly
2024-02-21,P007,WH1,6,0,6,44,0,False,weekly
2024-02-21,P008,WH1,2,0,2,90,0,False,weekly
2024-02-21,P009,WH1,6,0,6,65,0,False,weekly
2024-02-21,P010,WH1,4,0,4,90,0,False,weekly
2024-02-21,P011,WH1,4,0,4,39,0,False,weekly
2024-02-21,P012,WH1,7,0,7,50,0,False,weekly
2024-02-21,P013,WH1,2,0,2,85,0,False,weekly
2024-02-21,P014,WH1,3,0,3,34,0,False,weekly
2024-02-21,P015,WH1,1,0,1,47,0,False,weekly
2024-02-22,P001,WH1,11,0,11,208,0,False,weekly
2024-02-22,P002,WH1,18,0,18,130,0,False,weekly
2024-02-22,P003,WH1,17,0,17,94,0,False,weekly
2024-02-22,P004,WH1,11,0,11,109,0,False,weekly
2024-02-22,P005,WH1,12,0,12,147,0,False,weekly
2024-02-22,P006,WH1,8,0,8,33,0,False,weekly
2024-02-22,P007,WH1,6,0,6,38,0,False,weekly
2024-02-22,P008,WH1,9,0,9,81,0,False,weekly
2024-02-22,P009,WH1,12,0,12,53,0,False,weekly
2024-02-22,P010,WH1,8,0,8,82,0,False,weekly
2024-02-22,P011,WH1,4,0,4,35,0,False,weekly
2024-02-22,P012,WH1,2,0,2,48,0,False,weekly
2024-02-22,P013,WH1,0,0,0,85,0,False,weekly
2024-02-22,P014,WH1,2,0,2,32,0,False,weekly
2024-02-22,P015,WH1,0,0,0,47,0,False,weekly
2024-02-23,P001,WH1,17,0,17,191,0,False,weekly
2024-02-23,P002,WH1,12,0,12,118,0,False,weekly
2024-02-23,P003,WH1,13,0,13,81,0,False,weekly
2024-02-23,P004,WH1,13,0,13,96,0,False,weekly
2024-02-23,P005,WH1,11,0,11,136,0,False,weekly
2024-02-23,P006,WH1,4,0,4,29,0,False,weekly
2024-02-23,P007,WH1,9,0,9,29,0,False,weekly
2024-02-23,P008,WH1,9,0,9,72,0,False,weekly
2024-02-23,P009,WH1,3,0,3,50,0,False,weekly
2024-02-23,P010,WH1,1,0,1,81,0,False,weekly
2024-02-23,P011,WH1,3,0,3,32,0,False,weekly
2024-02-23,P012,WH1,2,0,2,46,0,False,weekly
2024-02-23,P013,WH1,4,0,4,81,0,False,weekly
2024-02-23,P014,WH1,3,0,3,29,0,False,weekly
2024-02-23,P015,WH1,5,0,5,42,0,False,weekly
2024-02-24,P001,WH1,12,0,12,179,0,False,weekly
2024-02-24,P002,WH1,18,0,18,100,0,False,weekly
2024-02-24,P003,WH1,19,0,19,62,0,False,weekly
2024-02-24,P004,WH1,28,0,28,68,0,False,weekly
2024-02-24,P005,WH1,12,0,12,124,0,False,weekly
2024-02-24,P006,WH1,11,0,11,18,0,False,weekly
2024-02-24,P007,WH1,4,0,4,25,0,False,weekly
2024-02-24,P008,WH1,12,0,12,60,0,False,weekly
2024-02-24,P009,WH1,5,0,5,45,0,False,weekly
2024-02-24,P010,WH1,6,0,6,75,0,False,weekly
2024-02-24,P011,WH1,6,0,6,26,0,False,weekly
2024-02-24,P012,WH1,6,0,6,40,0,False,weekly
2024-02-24,P013,WH1,0,0,0,81,0,False,weekly
2024-02-24,P014,WH1,2,0,2,27,0,False,weekly
2024-02-24,P015,WH1,0,0,0,42,0,False,weekly
2024-02-25,P001,WH1,17,0,17,162,0,False,weekly
2024-02-25,P002,WH1,16,0,16,84,0,False,weekly
2024-02-25,P003,WH1,29,0,29,33,0,False,weekly
2024-02-25,P004,WH1,14,0,14,54,0,False,weekly
2024-02-25,P005,WH1,20,0,20,104,0,False,weekly
2024-02-25,P006,WH1,9,0,9,9,0,False,weekly
2024-02-25,P007,WH1,18,0,18,7,0,False,weekly
2024-02-25,P008,WH1,4,0,4,56,0,False,weekly
2024-02-25,P009,WH1,6,0,6,39,0,False,weekly
2024-02-25,P010,WH1,5,0,5,70,0,False,weekly
2024-02-25,P011,WH1,0,0,0,26,0,False,weekly
2024-02-25,P012,WH1,7,0,7,33,0,False,weekly
2024-02-25,P013,WH1,5,0,5,76,0,False,weekly
2024-02-25,P014,WH1,14,0,14,13,0,False,weekly
2024-02-25,P015,WH1,2,0,2,40,0,False,weekly
2024-02-26,P001,WH1,5,170,5,327,0,False,weekly
2024-02-26,P002,WH1,20,160,20,224,0,False,weekly
2024-02-26,P003,WH1,20,170,20,183,0,False,weekly
2024-02-26,P004,WH1,19,170,19,205,0,False,weekly
2024-02-26,P005,WH1,27,150,27,227,0,False,weekly
2024-02-26,P006,WH1,6,70,6,73,0,False,weekly
2024-02-26,P007,WH1,0,90,0,97,0,False,weekly
2024-02-26,P008,WH1,7,50,7,99,0,False,weekly
2024-02-26,P009,WH1,1,50,1,88,0,False,weekly
2024-02-26,P010,WH1,14,0,14,56,0,False,weekly
2024-02-26,P011,WH1,3,30,3,53,0,False,weekly
2024-02-26,P012,WH1,0,0,0,33,0,False,weekly
2024-02-26,P013,WH1,1,0,1,75,0,False,weekly
2024-02-26,P014,WH1,2,30,2,41,0,False,weekly
2024-02-26,P015,WH1,2,30,2,68,0,False,weekly
2024-02-27,P001,WH1,22,0,22,305,0,False,weekly
2024-02-27,P002,WH1,29,0,29,195,0,False,weekly
2024-02-27,P003,WH1,28,0,28,155,0,False,weekly
2024-02-27,P004,WH1,17,0,17,188,0,False,weekly
2024-02-27,P005,WH1,18,0,18,209,0,False,weekly
2024-02-27,P006,WH1,6,0,6,67,0,False,weekly
2024-02-27,P007,WH1,9,0,9,88,0,False,weekly
2024-02-27,P008,WH1,10,0,10,89,0,False,weekly
2024-02-27,P009,WH1,11,0,11,77,0,False,weekly
2024-02-27,P010,WH1,2,0,2,54,0,False,weekly
2024-02-27,P011,WH1,1,0,1,52,0,False,weekly
2024-02-27,P012,WH1,7,0,7,26,0,False,weekly
2024-02-27,P013,WH1,4,0,4,71,0,False,weekly
2024-02-27,P014,WH1,0,0,0,41,0,False,weekly
2024-02-27,P015,WH1,1,0,1,67,0,False,weekly
2024-02-28,P001,WH1,19,0,19,286,0,False,weekly
2024-02-28,P002,WH1,15,0,15,180,0,False,weekly
2024-02-28,P003,WH1,22,0,22,133,0,False,weekly
2024-02-28,P004,WH1,23,0,23,165,0,False,weekly
2024-02-28,P005,WH1,24,0,24,185,0,False,weekly
2024-02-28,P006,WH1,9,0,9,58,0,False,weekly
2024-02-28,P007,WH1,7,0,7,81,0,False,weekly
2024-02-28,P008,WH1,4,0,4,85,0,False,weekly
2024-02-28,P009,WH1,3,0,3,74,0,False,weekly
2024-02-28,P010,WH1,10,0,10,44,0,False,weekly
2024-02-28,P011,WH1,0,0,0,52,0,False,weekly
2024-02-28,P012,WH1,8,0,8,18,0,False,weekly
2024-02-28,P013,WH1,6,0,6,65,0,False,weekly
2024-02-28,P014,WH1,4,0,4,37,0,False,weekly
2024-02-28,P015,WH1,3,0,3,64,0,False,weekly
2024-02-29,P001,WH1,18,0,18,268,0,False,weekly
2024-02-29,P002,WH1,16,0,16,164,0,False,weekly
2024-02-29,P003,WH1,25,0,25,108,0,False,weekly
2024-02-29,P004,WH1,19,0,19,146,0,False,weekly
2024-02-29,P005,WH1,6,0,6,179,0,False,weekly
2024-02-29,P006,WH1,10,0,10,48,0,False,weekly
2024-02-29,P007,WH1,6,0,6,75,0,False,weekly
2024-02-29,P008,WH1,1,0,1,84,0,False,weekly
2024-02-29,P009,WH1,9,0,9,65,0,False,weekly
2024-02-29,P010,WH1,8,0,8,36,0,False,weekly
2024-02-29,P011,WH1,1,0,1,51,0,False,weekly
2024-02-29,P012,WH1,3,0,3,15,0,False,weekly
2024-02-29,P013,WH1,4,0,4,61,0,False,weekly
2024-02-29,P014,WH1,10,0,10,27,0,False,weekly
2024-02-29,P015,WH1,7,0,7,57,0,False,weekly
2024-03-01,P001,WH1,16,0,16,252,0,False,weekly
2024-03-01,P002,WH1,30,0,30,134,0,False,weekly
2024-03-01,P003,WH1,24,0,24,84,0,False,weekly
2024-03-01,P004,WH1,53,0,53,93,0,False,weekly
2024-03-01,P005,WH1,44,0,44,135,0,False,weekly
2024-03-01,P006,WH1,14,0,14,34,0,False,weekly
2024-03-01,P007,WH1,16,0,16,59,0,False,weekly
2024-03-01,P008,WH1,8,0,8,76,0,False,weekly
2024-03-01,P009,WH1,16,0,16,49,0,False,weekly
2024-03-01,P010,WH1,8,0,8,28,0,False,weekly
2024-03-01,P011,WH1,5,0,5,46,0,False,weekly
2024-03-01,P012,WH1,16,0,15,0,1,True,weekly
2024-03-01,P013,WH1,2,0,2,59,0,False,weekly
2024-03-01,P014,WH1,10,0,10,17,0,False,weekly
2024-03-01,P015,WH1,0,0,0,57,0,False,weekly
2024-03-02,P001,WH1,31,0,31,221,0,False,weekly
2024-03-02,P002,WH1,36,0,36,98,0,False,weekly
2024-03-02,P003,WH1,7,0,7,77,0,False,weekly
2024-03-02,P004,WH1,33,0,33,60,0,False,weekly
2024-03-02,P005,WH1,53,0,53,82,0,False,weekly
2024-03-02,P006,WH1,10,0,10,24,0,False,weekly
2024-03-02,P007,WH1,16,0,16,43,0,False,weekly
2024-03-02,P008,WH1,15,0,15,61,0,False,weekly
2024-03-02,P009,WH1,9,0,9,40,0,False,weekly
2024-03-02,P010,WH1,13,0,13,15,0,False,weekly
2024-03-02,P011,WH1,2,0,2,44,0,False,weekly
2024-03-02,P012,WH1,7,0,0,0,7,True,weekly
